biomarkers,E-GSM1031158,E-GSM1031159,E-GSM1031160,E-GSM1031161,E-GSM1031162,E-GSM1031167,IPS-GSM1031146,IPS-GSM1031147,IPS-GSM1031148,IPS-GSM1031176,IPS-GSM1031177
cg05088386,0.6747968,0.3840695,0.8442269,0.7250525,0.7514459,0.7891283,0.8712482,0.8711011,0.8563928,0.761974,0.8090397
cg05088512,0.08699572,0.1172434,0.1816999,0.09346052,0.03906654,0.1069516,0.002665702,0.02006163,0.01504039,0.03651805,0.006786029
cg05089059,0.01281169,0.01710532,0.009103539,0.02304651,0.01356976,0.002671299,0.01764484,0.0166541,0.01412259,0.035732,0.03800534
cg05089968,0.6109987,0.3743064,0.5516228,0.6419504,0.4362,0.5082729,0.6555383,0.7146102,0.6656497,0.6733456,0.7070025
cg05090725,0,0.02065355,0.003700582,0.01813987,0.01689856,0.02189138,0.01461724,0.01727266,0.01947675,0.01600542,0.01964423
cg05091653,0.7353952,0.6056901,0.5664306,0.7026324,0.6456236,0.6227731,0.7383721,0.7941244,0.7380285,0.6667883,0.6919187
cg05093686,0.04727077,0,0.005916456,0.05997044,0.1022586,0.03696619,0.05214259,0.07898026,0.05336528,0.0127968,0.02243341
cg05094216,0,0.1115115,0.3894982,0.4490161,0.2883857,0.1565153,0.5586698,0.65208,0.7202483,0.6543347,0.2928228
cg05095674,0.02870779,0.04955037,0.02465926,0.03766759,0.01650762,0.03151735,0.05558461,0.04909207,0.05758148,0.03836432,0.03123084
cg05098471,0,0.00091477,0.02182059,0,0,0,0,0,0,0,0
cg05098732,0,0.04128497,0.02705367,0.01795796,0.02120465,0.00255343,0.02086285,0.02713162,0.02357601,0.01156209,0.020155
cg05101920,0.03828891,0.04314767,0.03098437,0.03458727,0.03261789,0.04248384,0.0511957,0.05254202,0.06207296,0.08685833,0.06592015
cg05102817,0.5345811,0.5754215,0.7215246,0.7761029,0.7964652,0.8326091,0.7679991,0.8171645,0.7921392,0.6996103,0.6995317
cg05103623,0.07758421,0.3596371,0.3393157,0.4453589,0.1835191,0.4227409,0.426684,0.3388894,0.4607572,0.3144068,0.2379984
cg05104081,0.7915059,0.67116,0.7609313,0.6892599,0.7799599,0.7606189,0.7440973,0.7835851,0.7286029,0.6912978,0.7335737
cg05105069,0.1512706,0,0.2374451,0.2141658,0.1408852,0.174105,0.3638207,0.3327126,0.3670037,0.1137657,0.07722124
cg05105913,0.4012033,0.4576311,0.3895561,0.4359857,0.3687149,0.3922592,0.4616344,0.4730677,0.4560454,0.3073356,0.2996484
cg05106502,0.8537697,0.8499976,0.8655604,0.8599639,0.8005245,0.8224452,0.829015,0.8281007,0.821906,0.7356157,0.7794868
cg05107152,0.02313065,0,0.08362868,0.03464723,0.04882831,0.02021288,0.004713656,0.00437196,0.02197136,0.01680121,0.004619666
cg05109049,0.4758294,0.5673433,0.7799873,0.7222958,0.8676599,0.7069215,0.8398315,0.7823162,0.8469719,0.7881641,0.8007417
cg05111036,0.03477668,0.0734373,0,0.02389147,0.04547183,0.05475115,0.04078392,0.03923924,0.03160921,0.03267581,0.01939676
cg05111110,0.8962318,0.7276695,0.8741698,0.7367182,0.8776813,0.9120976,0.7853583,0.8596956,0.7591317,0.6935977,0.6280754
cg05111829,0.002899063,0.0289174,0,0.02814519,0,0.01198675,0.01023424,0.0147529,0.009230709,0.006458529,0.004793423
cg05112299,0.3906397,0.5418252,0.5424874,0.4455389,0.1556357,0.3457493,0.5037085,0.4920941,0.518259,0.4732029,0.4328621
cg05112986,0.05891264,0.1928173,0,0.06627879,0.003185162,0,0.07125713,0.06603668,0.06936165,0.0105514,0.007254354
cg05113558,0.5792605,0.4820378,0.514553,0.5540605,0.1250173,0.4693665,0.6204625,0.6743461,0.5745324,0.2791337,0.2542026
cg05113908,0.7291887,0.7747448,0.6641996,0.5845903,0.4907928,0.639092,0.02093294,0.01655499,0.02412833,0.01249599,0.02791166
cg05114625,0.005119516,0.05586398,0.00937179,0.01396343,0,0,0.00319682,0.005383217,0.006676332,0.0137356,0.0178997
cg05116896,0,0.0119944,0,0.02643033,0.02106792,0,0,0.003629301,0.005300482,0,0.00378801
cg05119218,0.6324703,0.5995795,0.6913738,0.6111779,0.7442793,0.7347624,0.6794506,0.7513085,0.7224339,0.6802148,0.7335195
cg05119831,0,0.02647213,0.0292717,0.02112938,0.06079211,0.004325401,0.01821868,0.01819209,0.01901716,0.02596316,0.01229865
cg05120641,0.01326666,0.009651441,0.04676555,0.03218958,0.003010686,0.000623179,0.01264784,0.01285084,0.02002175,0.01299841,0.01164042
cg05120715,0.05449268,0.06224469,0.0178065,0.05437499,0.03993151,0.03838611,0.02240703,0.02910153,0.01527452,0.02846644,0.01636904
cg05122605,0.0252738,0.009292796,0.004962747,0.01758003,0.01736089,0.02532893,0.02052906,0.02071398,0.02253627,0.02728751,0.04720175
cg05125838,0.8663381,0.8179601,0.828957,0.8427983,0.8104013,0.8048776,0.7902502,0.5979915,0.7946939,0.7545104,0.736248
cg05126264,0.7826829,0.5564112,0.8540574,0.830222,0.8639336,0.8514969,0.8665246,0.9137954,0.8999022,0.835861,0.7975775
cg05127380,0,0.03146472,0,0.03053157,0.005182601,0,0,8.06E-05,0,0,0
cg05127924,0.7736501,0.6493129,0.7815738,0.7556028,0.7650383,0.7749391,0.7952908,0.6902186,0.7714248,0.7475434,0.7811471
cg05129930,0,0.00786141,0,0.01635766,0.006585072,0,0.003780403,0.008177385,0.004414026,0.001627186,0
cg05130485,0,0.2914114,0.6293306,0.4843484,0.2160415,0.5024533,0.6146669,0.7459121,0.5251181,0.2413631,0.1932338
cg05131524,0.1103753,0.1318172,0.0728568,0.05988207,0.07475908,0.01914695,0.0963574,0.1079265,0.1026179,0.1063267,0.104074
cg05131835,0.7743508,0.750537,0.8067082,0.8198001,0.831696,0.80972,0.7673312,0.7853419,0.7592971,0.724911,0.7641637
cg05134796,0,0.0632499,0.3974561,0.1521548,0.2349012,0.3401163,0.2993131,0.2836725,0.3058446,0.3033451,0.1001713
cg05135156,0.01399788,0,0,0,0,0,0,0.00084632,0,0,0
cg05135288,0.8148326,0.8055458,0.8384423,0.8731945,0.8010913,0.8518687,0.8214552,0.7897685,0.8248735,0.780418,0.7228742
cg05139924,0,0.01863568,0.0156187,0.0346267,0,0,0.001425536,0.01352388,0.002858937,0.006926984,0
cg05140736,0.8104891,0.788457,0.7236137,0.7759321,0.6292564,0.7810698,0.7713913,0.792119,0.7909537,0.705542,0.7311551
cg05141400,0.5435356,0.4638933,0.6062102,0.4744396,0.09140668,0.6308953,0.5752138,0.4406585,0.5517448,0.6197317,0.5102617
cg05141870,0,0,0,0.03037621,0.01406656,0,0,0.000999263,0.002147333,0.004628967,0
cg05142115,0,0.0660066,0,0.2517355,0.05162351,0.03084674,0.01413001,0.02164198,0.03100369,0.00958434,0
cg05142373,0.02363387,0.02161848,0.03501398,0.05764332,0.03570221,0.04017652,0.05532201,0.07125559,0.05711293,0.06797737,0.06555845
cg05142576,0.0340881,0.03426054,0.04569007,0.005788558,0.0447533,0.01909465,0.02978008,0.01191616,0.006666264,0.02920553,0.01282952
cg05144089,0.0549066,0.09911254,0.01466318,0.05600124,0.03174048,0.02157457,0.02990687,0.02253599,0.03164073,0.02974758,0
cg05146205,0,0.01479488,0.01430411,0.02960887,0.01176729,0.01358153,0.01959616,0.02178035,0.02937755,0.0019352,5.94E-06
cg05146762,0.04191648,0.03129322,0.03724298,0.03986483,0.03803498,0.03567752,0.03849079,0.04166001,0.03812679,0.04187423,0.03404802
cg05149586,0.4548479,0.7046348,0.7403834,0.7498392,0.4560579,0.7493746,0.7205895,0.5787487,0.7376431,0.68936,0.6170048
cg05150177,0.08274935,0.09718149,0.04206856,0.08108315,0.01231111,0.1285558,0.08387777,0.07734619,0.09244994,0.0527242,0.0575359
cg05152459,0.9612965,0.751168,0.9142241,0.8855799,0.9292989,0.9223133,0.8533632,0.5728145,0.5405189,0.8622574,0.8926581
cg05154390,0.02870348,0.04960648,0.0355915,0.000345914,0.03252836,0.006992738,0.0205686,0.02087103,0.0250972,0.01835887,0.02141316
cg05155595,0.5695961,0.580535,0.7304469,0.7699226,0.7142759,0.6678415,0.7323739,0.6587849,0.7171394,0.6566884,0.6254891
cg05156613,0.9601751,0.9268788,0.9334365,0.9460987,0.9571216,0.9446182,0.9483681,0.9571316,0.9470238,0.9183477,0.9260085
cg05157725,0.1214026,0.08285331,0.09545709,0.08852893,0.05344642,0.1026729,0.1036784,0.09851496,0.09429251,0.05575852,0.0558034
cg05158538,0.2057931,0.1659709,0.2420735,0.2932881,0.04852976,0.122153,0.1077957,0.1068477,0.153947,0.02472661,0
cg05158615,0.3462246,0.03317501,0.4816198,0.5995457,0.03050157,0.4920998,0.04671608,0.04891131,0.046973,0.02777245,0.02707826
cg05159188,0.06142065,0.1599433,0.05177333,0.8036768,0.02298802,0.0428923,0.03729286,0.03464617,0.04671257,0.3120738,0.02918591
cg05159732,0.575399,0.591748,0.6188225,0.718378,0.5521004,0.6816317,0.6466693,0.525471,0.6931487,0.5843771,0.5865432
cg05160935,0.009642223,0.0363969,0,0.07333749,0.01804217,0.05166638,0.01074822,0.01559219,0.01901755,0.02523061,0.008941501
cg05161795,0.5564361,0.5200564,0.7155836,0.6310736,0.6144117,0.6605478,0.8003854,0.7961555,0.8592408,0.7261067,0.7197829
cg05163057,0.1655866,0.1006336,0.1967941,0.1878929,0.1261854,0.2008828,0.2029622,0.1876803,0.2088842,0.250714,0.1990822
cg05163071,0.5903524,0.6027942,0.6828985,0.7604636,0.8785363,0.7357545,0.8630154,0.8436759,0.8730309,0.8011892,0.7198817
cg05163206,0.7035965,0.5818368,0.6138737,0.7314045,0.8171049,0.6259839,0.6285783,0.6871504,0.7634607,0.6860649,0.7297218
cg05163348,0.2226204,0.176275,0.07450549,0.1078397,0.1587687,0.05595134,0.007088792,0.01571489,0.03564462,0.05689188,0
cg05163588,0.006629736,0.01547604,0.01445407,0.02363019,0.0171774,0.01230996,0.05088814,0.03809897,0.04501057,0.05320109,0.04734128
cg05164185,0.04339453,0.067044,0.05731717,0.05795315,0.01385336,0.0603053,0.00449657,0.005891838,0.004414367,0.02050419,0.06448916
cg05164634,0.7176262,0.196702,0.6429448,0.3260897,0.5835787,0.6066155,0.3986777,0.439125,0.4201801,0.2891402,0.4338943
cg05165580,0.0257918,0.02251712,0.0235332,0.04460691,0.01591116,0.02071751,0.04595661,0.04002366,0.04771413,0.03226176,0.006583404
cg05168404,0.08104261,0.09338579,0.07657529,0.1342891,0.1221537,0.1096311,0.08303748,0.1378535,0.09079967,0.09246987,0.1159077
cg05170326,0,0.001939999,0,0.0288329,0,0.006400664,0.01022449,0.01115884,0.006005534,0.003047863,0
cg05171367,0.03535678,0.03812756,0.05049437,0.05006645,0.03551562,0.04486569,0.05180485,0.05830366,0.06075338,0.06170642,0.07223667
cg05173789,0,0.01325068,0.01452073,0.02241266,0.01222382,0.01049293,0.008020223,0.007591995,0.01231436,0.004215207,0
cg05174079,0.8379788,0.8410769,0.778684,0.8581312,0.7855094,0.7957955,0.7158463,0.7528786,0.6885052,0.69289,0.717951
cg05179880,0,0.07087582,0,0.05295562,0.001889221,0,0.02098659,0.02700134,0.02589411,0,0
cg05180295,0.04324927,0.2232481,0.1686066,0.1278297,0.08592195,0.174159,0.1592808,0.1313882,0.1571692,0.1550751,0.1559895
cg05181279,0.8188204,0.7451594,0.816363,0.7923947,0.8549292,0.8220653,0.8594967,0.8551496,0.8711144,0.7718499,0.8189056
cg05181565,0.002754895,0,0,0.000867716,0.000376955,0,0,0,0.000279641,0.00074026,0
cg05184394,0.5586625,0.3366109,0.5873081,0.3286013,0.5189286,0.6175292,0.4640256,0.4650493,0.4139785,0.1930059,0.2524451
cg05185584,0.1888851,0.488265,0.3606286,0.5869156,0.4730036,0.5187027,0.4978268,0.6424829,0.5525857,0.3865622,0.494026
cg05186188,0.665489,0.5437768,0.6667925,0.6718594,0.8219872,0.7284122,0.7839069,0.7714246,0.8089149,0.6916907,0.6637899
cg05187322,0.6024993,0.8284571,0.8637606,0.8780441,0.8945268,0.8795499,0.880096,0.8961519,0.8695915,0.8612053,0.8513855
cg05189291,0,0.02188272,0,0,0.007859306,0,0,0,0,0,0
cg05190718,0.7640342,0.7167605,0.7736319,0.7922015,0.8519212,0.8056629,0.8120651,0.7037499,0.8025071,0.7086152,0.7677584
cg05191071,0.6295818,0.2384213,0.09984288,0.5756134,0.07989998,0.08703128,0.07777321,0.09397469,0.0721462,0.03524533,0.03020963
cg05191792,0.02540567,0.06706481,0.01581509,0.01910122,0.02788578,0.01701277,0.002848586,0.007779608,0.002592001,0.003313513,0.000892929
cg05193832,0.6434861,0.675332,0.7064241,0.8033133,0.820349,0.6377492,0.8388222,0.868108,0.8182442,0.707434,0.7822003
cg05194726,0.2946088,0.2720187,0.3775134,0.3996678,0.3819107,0.4334196,0.2739675,0.2584306,0.3173355,0.4107794,0.3283697
cg05197908,0.02011124,0.01505212,0.03836045,0.04925665,0.01086564,0.006073242,0.02189359,0.02133787,0.01587035,0.03611348,0.01923808
cg05200311,0.009652034,0.01468796,0.006806712,0.01020522,0.007674978,0.01066886,0.004663841,0.01054761,0.007423509,0.01237993,0.01014702
cg05200606,0.01533847,0.1039767,0.04172337,0.07995787,0.04674057,0.06541482,0.1033348,0.08776917,0.1089748,0.09090935,0.07785603
cg05200628,0.5858255,0.4613662,0.6880274,0.700065,0.9144186,0.810604,0.8057798,0.8437794,0.8673024,0.7744099,0.7046946
cg05203877,0,0.01172672,0.01943504,0.0183196,0.02076582,0.01783556,0.02975685,0.04122928,0.02195843,0.01757026,0.009623229
cg05205664,0,0.01610544,0.01809626,0.0466941,0.03530438,0.002494357,0.08721785,0.1006361,0.09848219,0.0139992,0.01216757
cg05206587,0.5465649,0.4361371,0.7148741,0.5308717,0.649774,0.5918907,0.6911026,0.6048982,0.7015314,0.4752234,0.5050855
cg05206661,0.5082508,0.3652883,0.6127725,0.5301153,0.822486,0.5045383,0.7071238,0.7090762,0.7084816,0.610566,0.5507404
cg05208153,0.8465945,0.7236627,0.7897849,0.7842796,0.8492624,0.7321034,0.7684623,0.7228486,0.7547899,0.7324448,0.7604574
cg05208878,0.492899,0.6145548,0.7015219,0.6354511,0.7572933,0.687932,0.6760158,0.7029525,0.6535142,0.663981,0.6519248
cg05209463,0.006494847,0.09054701,0.08944638,0.08440719,0.02364658,0.09213987,0.2344507,0.14588,0.2367612,0.1706394,0.101181
cg05209917,0.3779846,0.3330497,0.5011985,0.5164501,0.5019895,0.6323248,0.5049137,0.4060563,0.4822669,0.4668442,0.5866792
cg05210526,0,0,0.02111316,0.001596519,0,0,0,0,0,0,0
cg05213296,0.6541138,0.2400553,0.6276796,0.2168374,0.8182957,0.5797105,0.6802089,0.7043566,0.7442383,0.5748408,0.5800413
cg05215575,0.6850511,0.5950272,0.6276056,0.6812735,0.5961292,0.6489262,0.6683579,0.586183,0.6801586,0.6330757,0.564814
cg05216141,0.2602992,0.1218703,0.1326241,0.1242407,0.07354233,0.1416187,0.2320189,0.2449542,0.2499542,0.1431001,0.1401313
cg05217755,0,0.003798519,0,0.001848429,0.00739655,0,0.000682947,0.007736058,0.000567011,0.001939787,0
cg05218490,0.02487582,0.06587732,0.04082645,0.08572583,0.06660818,0.0600769,0.04508779,0.05511343,0.05158677,0.0745185,0.0781312
cg05219900,0.01896188,0.03281642,0.00830608,0.0280399,0.03803847,0.01201464,0.01660213,0.01115029,0.0094025,0.003835765,0
cg05221167,0.8803558,0.6516266,0.9012083,0.8826779,0.9339088,0.8787392,0.06851155,0.01528616,0.02808635,0.860186,0.8570436
cg05221264,0.9183112,0.9145293,0.8690017,0.9200513,0.9290918,0.9162192,0.907953,0.9170493,0.9027224,0.8871635,0.8868365
cg05222924,0.07783955,0.07822345,0.1170758,0.1315275,0.1144733,0.07053901,0.1217185,0.1157694,0.1427417,0.08139542,0.07188138
cg05225390,0.005171385,0,0.004257572,0.009936256,0.004957655,0,0.006345114,0.01771124,0.004618969,0.006048919,0.003379135
cg05225996,0.02721734,0.06461977,0.03048451,0.03648102,0.0405922,0.02200409,0.03722569,0.03838406,0.03602053,0.02905645,0.0154589
cg05226008,0.4143631,0.3717507,0.6076552,0.7278376,0.7240665,0.6886556,0.7733008,0.5311913,0.8226324,0.6075394,0.6622851
cg05227963,0.0244593,0.02832243,0.03104224,0.03157004,0.03267122,0.04230141,0.03184186,0.03478136,0.0349947,0.04611751,0.03795545
cg05228408,0.2519295,0.1301337,0.1959275,0.1445494,0.273304,0.2070364,0.1784893,0.207569,0.1964898,0.1626688,0.1491091
cg05229898,0,0,0.000312287,0.009511315,0.00291577,0,0.003106238,0.004278502,0.003315519,0.003348647,0
cg05232067,0.0187463,0.07688584,0.01973629,0.0478408,0.04688412,0.03594405,0.03367941,0.03244608,0.02931585,0.04306965,0.0280915
cg05232889,0.4117446,0.3797235,0.6324847,0.4817496,0.5281992,0.6204161,0.6810082,0.5010711,0.6549519,0.4853909,0.5167504
cg05236037,0,0.02967963,0,0.03680515,0.008092267,0.003387503,0.01471526,0.01734312,0.01947085,0,0
cg05236474,0.02450118,0,0.0369573,0.02537026,0.01080929,0,0.007270123,0.01521376,0.01281635,0.006366222,0.01633824
cg05237543,0.02407117,0,0,0.1001029,0,0,0,0,0,0,0
cg05238794,0.08011253,0.01601063,0.2592634,0.006732441,0.01942309,0.3489532,0.2143846,0.3827451,0.180555,0.2712641,0.3291824
cg05241571,0.8537369,0.8076989,0.8020073,0.8521847,0.923267,0.9069282,0.796709,0.8070146,0.8034205,0.7327721,0.7686654
cg05242523,0.8611336,0.7825516,0.8676956,0.8947402,0.9348695,0.9243528,0.899246,0.9193857,0.9127864,0.8414685,0.8688691
cg05242945,0.02069395,0.04386287,0.002291531,0.05478581,0.04533962,0.05101683,0.008162507,0.01631355,0.0195015,0.002845895,0.01566183
cg05243804,0.04546579,0.1128401,0.08304665,0.1400057,0.04058158,0.07241432,0.1424623,0.1058278,0.1432077,0.02361742,0.02922581
cg05243815,0,0.004810652,0.002274756,0.008871429,0.007661714,0,0.008051084,0.00664112,0.009092723,0.006537195,0.001165272
cg05243874,0.01200597,0.02521413,0.02009289,0.0157912,0.01048606,0.01531404,0.01307434,0.02253286,0.01759618,0.01380797,0.02219414
cg05243909,0.034621,0.03212918,0.03410861,0.02731146,0.03210897,0.02909023,0.06120296,0.05766414,0.0609895,0.05992315,0.06025942
cg05244766,0.8785088,0.797874,0.7234395,0.8484074,0.8155562,0.7792841,0.8939464,0.9106378,0.9000688,0.8485612,0.8494366
cg05245515,0.08532567,0.476425,0.3751966,0.5819045,0.03651016,0.3674795,0.5115125,0.4189127,0.5775639,0.3598015,0.1490887
cg05245861,0.005174129,0.02453038,0.007082895,0.02854995,0.01986455,0.01988262,0.02358782,0.02902799,0.02112448,0.02452956,0.02872461
cg05246522,0.5894542,0.4798905,0.7115914,0.7451358,0.6549431,0.7565491,0.8320912,0.8053825,0.8994727,0.6534057,0.6270457
cg05248470,0.3994588,0.5506639,0.6588352,0.7345024,0.6344838,0.7381314,0.7895026,0.7851386,0.8022002,0.7189647,0.715918
cg05248781,0.7344136,0.8175819,0.8496248,0.9066891,0.7477427,0.8369253,0.8985153,0.91778,0.9107896,0.8503903,0.8342766
cg05249393,0,0.05026101,0,0.05101837,0.000397447,0.005255941,0,0,0.01195226,0,0
cg05250458,0.7183189,0.8035073,0.7132439,0.7341328,0.6493061,0.7033081,0.5108072,0.3854614,0.3742263,0.7463422,0.7623976
cg05250673,0,0,0.00858769,0.02395043,9.88E-06,0.006630249,0,0.008216225,0,0.00488181,0.001408631
cg05251000,0.04146434,0.05254665,0.03669121,0.06670661,0.01295072,0.04110982,0.1142027,0.1122885,0.1623406,0.08532434,0.05818613
cg05252264,0.1165714,0.5560054,0.4460003,0.6131235,0.4146812,0.4909544,0.6666445,0.6670424,0.6773854,0.4265645,0.4545151
cg05253159,0.5035558,0.6349255,0.6180156,0.6314681,0.2510987,0.6344342,0.6463377,0.584499,0.6081827,0.5414001,0.5194159
cg05253327,0.7002937,0.6360069,0.7496983,0.7382139,0.834946,0.7812694,0.8398517,0.8681833,0.84623,0.802531,0.7998816
cg05254049,0.7748747,0.2014541,0.6250837,0.1580084,0.4105723,0.6594414,0.5487481,0.6347971,0.56587,0.5727342,0.617858
cg05254747,0.6457084,0.4110851,0.3322498,0.5273741,0.5124563,0.3242504,0.4591643,0.5170923,0.4876577,0.2972605,0.3668137
cg05256043,0.6844494,0.7370257,0.8250212,0.7553982,0.6308361,0.8111811,0.7442974,0.5945429,0.8144955,0.6043682,0.5855179
cg05257479,0.000226506,0,0,0.01684085,0.008047868,0,0,0.005185233,0.003138984,0.005752637,0.004261705
cg05257610,0.118514,0.243456,0.1452662,0.04591666,0.1540367,0.06404141,0.06854926,0.05953619,0.07481389,0.02296337,0.01979106
cg05259765,0.9411592,0.6228843,0.8254835,0.8585649,0.8872027,0.9128814,0.9255421,0.9276893,0.9340847,0.8761142,0.8627447
cg05260966,0.3844038,0.2742565,0.2702893,0.3593371,0.3294252,0.3117013,0.3108749,0.2674877,0.3532934,0.1794244,0.1834209
cg05261289,0,0.004922137,0.01595013,0.01410191,0.01017629,0.01313344,0.01075966,0.0188662,0.02084753,0.01403486,0.01073379
cg05261299,0.8865443,0.8663172,0.8404582,0.9014418,0.9101637,0.8623716,0.8559458,0.8723457,0.8394751,0.7973728,0.8072654
cg05261824,0.672344,0.6578617,0.7527528,0.7451058,0.8518227,0.7624414,0.7906991,0.8433122,0.7786778,0.7086032,0.7663562
cg05262335,0.5865805,0.6971298,0.8694542,0.8458506,0.6573505,0.9119152,0.8810356,0.6928778,0.8594227,0.851976,0.8412875
cg05263682,0.06619561,0.1176842,0.03087422,0.03833325,0.04027722,0,0.0102607,0.01244942,0.00794135,0.000886132,0.005859602
cg05266460,0.7079728,0.6562625,0.7500297,0.792864,0.7540649,0.6885031,0.7869242,0.7960242,0.7374818,0.718298,0.7611871
cg05266781,0,0.007280119,0,0.01291226,0.006532571,0,0.01118481,0.008942718,0.0109209,0.001433804,0.002269411
cg05270634,0,0,0,0.01643411,0,0,0,0.001931564,0,0,0.000424511
cg05275231,0.2282794,0.05669112,0.1043377,0.05606724,0,0.01867708,0,0,0,0,0
cg05275605,0.8104541,0.7704495,0.7605509,0.8419148,0.8389327,0.7782603,0.8393701,0.8624828,0.8403878,0.7635134,0.8223612
cg05275752,0.4289352,0.388797,0.299556,0.4639679,0.2069046,0.2745861,0.3798279,0.3104802,0.3782647,0.2508027,0.2756801
cg05276137,0.000602833,0.006989985,0,0.01417298,0.02606977,0.006366599,0.02083968,0.02468317,0.02206442,0.0155212,0.009720454
cg05279707,0.01894792,0.08134548,0.003643606,0.04082845,0,0.04561172,0.01731786,0.03433433,0.02322915,0.01611212,0.007120185
cg05279864,0.9117677,0.8519029,0.7724469,0.8193424,0.8609572,0.7746866,0.8369725,0.7471375,0.822181,0.7062252,0.7802774
cg05280555,0.009329287,0.02332695,0.01079603,0.0106632,0.01602685,0,0.006867153,0.01322222,0.01329877,0.01607529,0.009305639
cg05284582,0.01687131,0.01955581,0.02446968,0.01226432,0.01670907,0.01743989,0.009759723,0.01456353,0.01464234,0.01530845,0.01358574
cg05284724,0,0.02011265,0.0244494,0.03522304,0.01005627,0.01572992,0.02259004,0.02190293,0.02972538,0.01252053,0.01436858
cg05286874,0.0022012,0.002787377,0.008884069,0.006070491,0.01026388,0.002974299,0.003047596,0.004509262,0.003497155,0.01023112,0.001681064
cg05287690,0.09140355,0.1030829,0.1031789,0.0996903,0.1118198,0.1007524,0.1413283,0.1314087,0.1254003,0.1495794,0.1311843
cg05288569,0.00027472,0.014249,0,0.003611871,0.003213009,0.006143658,0.005919464,0.00797278,0.006946753,0.008675248,0.005691393
cg05288803,0,0.00448889,0.006484565,0.01195483,0.002028036,0.002874208,0.008047832,0.01064769,0.0109981,0.004592545,0.004135731
